game_id,season,week,gameday,weekday,home_team,away_team,home_score,away_score,home_win,spread_line,total_line,div_game,roof,surface,home_roll_margin_mean_3,home_roll_margin_mean_5,home_roll_win_rate_3,home_roll_win_rate_5,home_roll_pts_for_mean_3,home_roll_pts_for_mean_5,home_roll_pts_against_mean_3,home_roll_pts_against_mean_5,home_st_d_win_rate,home_st_d_margin_mean,home_temp,home_wind,away_roll_margin_mean_3,away_roll_margin_mean_5,away_roll_win_rate_3,away_roll_win_rate_5,away_roll_pts_for_mean_3,away_roll_pts_for_mean_5,away_roll_pts_against_mean_3,away_roll_pts_against_mean_5,away_st_d_win_rate,away_st_d_margin_mean,away_temp,away_wind,league_pass_rate,league_epa_mean
2021_13_IND_HOU,2021,13,2021-12-05,Sunday,HOU,IND,0.0,31.0,0,-10.0,45.5,1,closed,astroturf,-2.0,-9.6,0.3333333333333333,0.2,15.0,14.4,17.0,24.0,0.18181818181818182,-11.636363636363637,,,8.333333333333334,7.4,0.6666666666666666,0.6,31.666666666666668,34.2,23.333333333333332,26.8,0.5,4.75,,,0.4591375770020534,-0.034422045368914
2021_13_NYG_MIA,2021,13,2021-12-05,Sunday,MIA,NYG,20.0,9.0,1,6.5,40.0,0,outdoors,grass ,14.0,7.0,1.0,0.8,26.333333333333332,21.4,12.333333333333334,14.4,0.4166666666666667,-3.75,80.0,11.0,-2.3333333333333335,2.4,0.6666666666666666,0.6,15.333333333333334,17.6,17.666666666666668,15.2,0.36363636363636365,-4.636363636363637,80.0,11.0,0.4591375770020534,-0.034422045368914
2021_13_PHI_NYJ,2021,13,2021-12-05,Sunday,NYJ,PHI,18.0,33.0,0,-5.0,44.0,0,outdoors,fieldturf,-9.333333333333334,-8.0,0.3333333333333333,0.4,18.333333333333332,23.8,27.666666666666668,31.8,0.2727272727272727,-12.272727272727273,45.0,0.0,7.333333333333333,11.4,0.6666666666666666,0.6,25.666666666666668,29.0,18.333333333333332,17.6,0.4166666666666667,2.5833333333333335,45.0,0.0,0.4591375770020534,-0.034422045368914
2021_13_JAX_LA,2021,13,2021-12-05,Sunday,LA,JAX,37.0,7.0,1,14.0,48.0,0,dome,matrixturf,-13.666666666666666,-3.2,0.0,0.4,18.0,24.0,31.666666666666668,27.2,0.6363636363636364,3.272727272727273,,,-11.0,-10.8,0.0,0.2,13.666666666666666,11.4,24.666666666666668,22.2,0.18181818181818182,-10.0,,,0.4591375770020534,-0.034422045368914
2021_13_WAS_LV,2021,13,2021-12-05,Sunday,LV,WAS,15.0,17.0,0,1.0,47.5,0,dome,grass,-14.333333333333334,-7.8,0.3333333333333333,0.4,21.0,22.4,35.333333333333336,30.2,0.5454545454545454,-3.272727272727273,,,6.0,-0.6,1.0,0.6,24.333333333333332,18.6,18.333333333333332,19.2,0.45454545454545453,-4.818181818181818,,,0.4591375770020534,-0.034422045368914
2021_13_BAL_PIT,2021,13,2021-12-05,Sunday,PIT,BAL,20.0,19.0,1,-4.0,44.0,1,outdoors,grass ,-11.666666666666666,-5.6,0.0,0.4,21.0,21.4,32.666666666666664,27.0,0.45454545454545453,-3.909090909090909,50.0,7.0,-1.0,-4.8,0.6666666666666666,0.6,14.0,18.6,15.0,23.4,0.7272727272727273,2.090909090909091,50.0,7.0,0.4591375770020534,-0.034422045368914
2021_13_SF_SEA,2021,13,2021-12-05,Sunday,SEA,SF,30.0,23.0,1,-3.0,44.5,1,outdoors,fieldturf,-9.666666666666666,-1.6,0.0,0.2,9.333333333333334,13.8,19.0,15.4,0.2727272727272727,-1.5454545454545454,41.0,4.0,16.333333333333332,9.2,1.0,0.8,31.666666666666668,29.0,15.333333333333334,19.8,0.5454545454545454,2.909090909090909,41.0,4.0,0.4591375770020534,-0.034422045368914
2021_13_DEN_KC,2021,13,2021-12-05,Sunday,KC,DEN,22.0,9.0,1,8.5,46.5,1,outdoors,grass ,14.333333333333334,4.4,1.0,0.8,24.333333333333332,19.2,10.0,14.8,0.6363636363636364,2.8181818181818183,58.0,22.0,4.0,3.2,0.6666666666666666,0.6,23.666666666666668,20.4,19.666666666666668,17.2,0.5454545454545454,2.909090909090909,58.0,22.0,0.4591375770020534,-0.034422045368914
2021_13_NE_BUF,2021,13,2021-12-06,Monday,BUF,NE,10.0,14.0,0,3.0,40.0,1,outdoors,a_turf,9.0,7.8,0.6666666666666666,0.6,30.333333333333332,24.6,21.333333333333332,16.8,0.6363636363636364,13.090909090909092,36.0,27.0,28.666666666666668,21.4,1.0,1.0,35.333333333333336,31.4,6.666666666666667,10.0,0.6666666666666666,12.166666666666666,36.0,27.0,0.4591375770020534,-0.034422045368914
2021_14_PIT_MIN,2021,14,2021-12-09,Thursday,MIN,PIT,36.0,28.0,1,3.5,45.0,0,dome,sportturf,-2.3333333333333335,-0.6,0.3333333333333333,0.4,29.0,29.0,31.333333333333332,29.6,0.4166666666666667,0.25,,,-11.333333333333334,-6.4,0.3333333333333333,0.4,22.333333333333332,22.4,33.666666666666664,28.8,0.5,-3.5,,,0.48203125,-0.0214669155334431
2021_14_ATL_CAR,2021,14,2021-12-12,Sunday,CAR,ATL,21.0,29.0,0,2.5,41.0,1,outdoors,grass ,-1.6666666666666667,-3.4,0.3333333333333333,0.4,21.666666666666668,18.0,23.333333333333332,21.4,0.4166666666666667,-1.4166666666666667,48.0,9.0,-10.333333333333334,-13.8,0.3333333333333333,0.4,12.666666666666666,13.6,23.0,27.4,0.4166666666666667,-9.666666666666666,48.0,9.0,0.48203125,-0.0214669155334431
2021_14_BAL_CLE,2021,14,2021-12-12,Sunday,CLE,BAL,24.0,22.0,1,3.0,44.0,1,outdoors,grass ,-13.666666666666666,-4.2,0.3333333333333333,0.4,10.0,16.2,23.666666666666668,20.4,0.5,-1.0833333333333333,46.0,14.0,2.6666666666666665,-0.2,0.6666666666666666,0.6,17.0,19.0,14.333333333333334,19.2,0.6666666666666666,1.8333333333333333,46.0,14.0,0.48203125,-0.0214669155334431
2021_14_SEA_HOU,2021,14,2021-12-12,Sunday,HOU,SEA,13.0,33.0,0,-10.0,40.5,0,open,astroturf,-9.666666666666666,-10.6,0.3333333333333333,0.2,12.0,13.4,21.666666666666668,24.0,0.16666666666666666,-13.25,,,-1.6666666666666667,0.4,0.3333333333333333,0.4,19.333333333333332,17.8,21.0,17.4,0.3333333333333333,-0.8333333333333334,,,0.48203125,-0.0214669155334431
2021_14_LV_KC,2021,14,2021-12-12,Sunday,KC,LV,48.0,9.0,1,10.0,48.0,1,outdoors,grass ,16.666666666666668,11.8,1.0,1.0,27.333333333333332,23.0,10.666666666666666,11.2,0.6666666666666666,3.6666666666666665,47.0,19.0,-6.0,-10.4,0.3333333333333333,0.2,21.333333333333332,18.8,27.333333333333332,29.2,0.5,-3.1666666666666665,47.0,19.0,0.48203125,-0.0214669155334431
2021_14_NO_NYJ,2021,14,2021-12-12,Sunday,NYJ,NO,9.0,30.0,0,-4.5,42.0,0,outdoors,fieldturf,-5.0,-11.6,0.3333333333333333,0.2,18.666666666666668,20.6,23.666666666666668,32.2,0.25,-12.5,46.0,13.0,-15.333333333333334,-10.0,0.0,0.0,17.333333333333332,19.6,32.666666666666664,29.6,0.4166666666666667,-0.16666666666666666,46.0,13.0,0.48203125,-0.0214669155334431
2021_14_JAX_TEN,2021,14,2021-12-12,Sunday,TEN,JAX,20.0,0.0,1,8.5,44.5,1,outdoors,grass ,-10.0,-3.0,0.3333333333333333,0.6,16.333333333333332,22.2,26.333333333333332,25.2,0.6666666666666666,1.1666666666666667,45.0,0.0,-19.0,-12.0,0.0,0.2,10.333333333333334,11.4,29.333333333333332,23.4,0.16666666666666666,-11.666666666666666,45.0,0.0,0.48203125,-0.0214669155334431
2021_14_DAL_WAS,2021,14,2021-12-12,Sunday,WAS,DAL,20.0,27.0,0,-6.5,48.0,1,outdoors,grass ,3.3333333333333335,2.6,1.0,0.8,20.333333333333332,20.0,17.0,17.4,0.5,-4.25,48.0,17.0,-1.0,4.6,0.3333333333333333,0.4,23.0,25.6,24.0,21.0,0.6666666666666666,7.166666666666667,48.0,17.0,0.48203125,-0.0214669155334431
2021_14_DET_DEN,2021,14,2021-12-12,Sunday,DEN,DET,38.0,10.0,1,13.0,42.0,0,outdoors,grass ,-5.0,1.2,0.3333333333333333,0.6,16.666666666666668,19.4,21.666666666666668,18.2,0.5,1.5833333333333333,63.0,8.0,-1.0,-8.2,0.3333333333333333,0.2,17.666666666666668,15.0,18.666666666666668,23.2,0.08333333333333333,-9.416666666666666,63.0,8.0,0.48203125,-0.0214669155334431
2021_14_NYG_LAC,2021,14,2021-12-12,Sunday,LAC,NYG,37.0,21.0,1,9.5,44.0,0,dome,matrixturf,2.6666666666666665,0.8,0.6666666666666666,0.6,31.666666666666668,28.4,29.0,27.6,0.5833333333333334,-0.08333333333333333,,,-8.333333333333334,-4.2,0.3333333333333333,0.4,10.666666666666666,14.4,19.0,18.6,0.3333333333333333,-5.166666666666667,,,0.48203125,-0.0214669155334431
2021_14_SF_CIN,2021,14,2021-12-12,Sunday,CIN,SF,23.0,26.0,0,-2.5,49.0,0,outdoors,fieldturf,10.333333333333334,0.6,0.6666666666666666,0.4,31.666666666666668,28.4,21.333333333333332,27.8,0.5833333333333334,5.333333333333333,48.0,9.0,7.0,5.6,0.6666666666666666,0.6,29.0,27.0,22.0,21.4,0.5,2.0833333333333335,48.0,9.0,0.48203125,-0.0214669155334431
2021_14_BUF_TB,2021,14,2021-12-12,Sunday,TB,BUF,33.0,27.0,1,3.5,52.5,0,outdoors,grass ,13.333333333333334,4.2,1.0,0.6,32.666666666666664,28.8,19.333333333333332,24.6,0.75,8.916666666666666,82.0,4.0,-1.6666666666666667,4.0,0.3333333333333333,0.4,18.666666666666668,21.4,20.333333333333332,17.4,0.5833333333333334,11.666666666666666,82.0,4.0,0.48203125,-0.0214669155334431
2021_14_CHI_GB,2021,14,2021-12-12,Sunday,GB,CHI,45.0,30.0,1,11.5,43.0,1,outdoors,grass ,7.333333333333333,3.8,0.6666666666666666,0.6,28.0,23.0,20.666666666666668,19.2,0.75,3.4166666666666665,36.0,8.0,-4.0,-5.0,0.3333333333333333,0.2,17.0,20.0,21.0,25.0,0.3333333333333333,-7.166666666666667,36.0,8.0,0.48203125,-0.0214669155334431
2021_14_LA_ARI,2021,14,2021-12-13,Monday,ARI,LA,23.0,30.0,0,3.0,51.0,1,open,grass ,-1.0,1.6,0.6666666666666666,0.6,22.0,23.6,23.0,22.0,0.8333333333333334,9.916666666666666,,,0.3333333333333333,1.0,0.3333333333333333,0.4,25.0,25.8,24.666666666666668,24.8,0.6666666666666666,5.5,,,0.48203125,-0.0214669155334431
2021_15_KC_LAC,2021,15,2021-12-16,Thursday,LAC,KC,28.0,34.0,0,-3.0,54.0,1,dome,matrixturf,6.666666666666667,3.4,0.6666666666666666,0.6,30.333333333333332,30.4,23.666666666666668,27.0,0.6153846153846154,1.1538461538461537,,,20.666666666666668,19.0,1.0,1.0,29.666666666666668,28.6,9.0,9.6,0.6923076923076923,6.384615384615385,,,0.4432023079697079,-0.0501146493006084
2021_15_NE_IND,2021,15,2021-12-18,Saturday,IND,NE,27.0,17.0,1,-1.0,46.0,0,closed,fieldturf,16.666666666666668,14.2,0.6666666666666666,0.8,34.333333333333336,34.2,17.666666666666668,20.0,0.5384615384615384,6.769230769230769,,,17.333333333333332,21.6,1.0,1.0,25.0,28.8,7.666666666666667,7.2,0.6923076923076923,11.538461538461538,,,0.4432023079697079,-0.0501146493006084
2021_15_CAR_BUF,2021,15,2021-12-19,Sunday,BUF,CAR,31.0,14.0,1,14.0,43.0,0,outdoors,a_turf,5.0,3.4,0.3333333333333333,0.4,22.666666666666668,25.6,17.666666666666668,22.2,0.5384615384615384,10.307692307692308,30.0,8.0,-12.333333333333334,-6.2,0.0,0.2,17.333333333333332,18.4,29.666666666666668,24.6,0.38461538461538464,-1.9230769230769231,30.0,8.0,0.4432023079697079,-0.0501146493006084
2021_15_ARI_DET,2021,15,2021-12-19,Sunday,DET,ARI,30.0,12.0,1,-13.0,48.0,0,dome,fieldturf,-9.333333333333334,-6.2,0.3333333333333333,0.2,17.666666666666668,15.8,27.0,22.0,0.07692307692307693,-10.846153846153847,,,4.666666666666667,0.8,0.6666666666666666,0.6,26.333333333333332,24.0,21.666666666666668,23.2,0.7692307692307693,8.615384615384615,,,0.4432023079697079,-0.0501146493006084
2021_15_HOU_JAX,2021,15,2021-12-19,Sunday,JAX,HOU,16.0,30.0,0,6.0,40.0,1,outdoors,grass,-19.0,-16.6,0.0,0.0,7.0,9.6,26.0,26.2,0.15384615384615385,-12.307692307692308,80.0,12.0,-19.333333333333332,-11.4,0.0,0.2,9.0,11.6,28.333333333333332,23.0,0.15384615384615385,-13.76923076923077,80.0,12.0,0.4432023079697079,-0.0501146493006084
2021_15_NYJ_MIA,2021,15,2021-12-19,Sunday,MIA,NYJ,31.0,24.0,1,10.5,42.0,1,outdoors,grass,13.666666666666666,12.2,1.0,1.0,25.666666666666668,23.2,12.0,11.0,0.46153846153846156,-2.6153846153846154,82.0,9.0,-9.666666666666666,-12.8,0.3333333333333333,0.2,16.0,16.4,25.666666666666668,29.2,0.23076923076923078,-13.153846153846153,82.0,9.0,0.4432023079697079,-0.0501146493006084
2021_15_DAL_NYG,2021,15,2021-12-19,Sunday,NYG,DAL,6.0,21.0,0,-11.5,43.0,1,outdoors,fieldturf,-7.0,-6.8,0.3333333333333333,0.4,14.333333333333334,15.2,21.333333333333332,22.0,0.3076923076923077,-6.0,37.0,8.0,4.666666666666667,8.8,0.6666666666666666,0.6,29.0,27.8,24.333333333333332,19.0,0.6923076923076923,7.153846153846154,37.0,8.0,0.4432023079697079,-0.0501146493006084
2021_15_TEN_PIT,2021,15,2021-12-19,Sunday,PIT,TEN,19.0,13.0,1,1.0,44.0,0,outdoors,grass,-12.666666666666666,-8.4,0.3333333333333333,0.2,19.333333333333332,22.2,32.0,30.6,0.46153846153846156,-3.8461538461538463,32.0,11.0,-4.0,0.4,0.3333333333333333,0.6,15.333333333333334,19.4,19.333333333333332,19.0,0.6923076923076923,2.6153846153846154,32.0,11.0,0.4432023079697079,-0.0501146493006084
2021_15_CIN_DEN,2021,15,2021-12-19,Sunday,DEN,CIN,10.0,15.0,0,3.0,45.0,0,outdoors,grass,10.0,5.4,0.6666666666666666,0.6,25.0,23.6,15.0,18.2,0.5384615384615384,3.6153846153846154,61.0,19.0,3.0,0.6,0.3333333333333333,0.4,28.666666666666668,26.8,25.666666666666668,26.2,0.5384615384615384,4.6923076923076925,61.0,19.0,0.4432023079697079,-0.0501146493006084
2021_15_ATL_SF,2021,15,2021-12-19,Sunday,SF,ATL,31.0,13.0,1,9.5,48.0,0,outdoors,grass,1.3333333333333333,9.0,0.6666666666666666,0.8,27.666666666666668,28.8,26.333333333333332,19.8,0.5384615384615384,2.1538461538461537,46.0,0.0,0.6666666666666666,-12.6,0.6666666666666666,0.4,22.333333333333332,14.0,21.666666666666668,26.6,0.46153846153846156,-8.307692307692308,46.0,0.0,0.4432023079697079,-0.0501146493006084
2021_15_GB_BAL,2021,15,2021-12-19,Sunday,BAL,GB,30.0,31.0,0,-9.5,45.5,0,outdoors,grass,1.0,-1.2,0.3333333333333333,0.4,19.0,16.6,18.0,17.8,0.6153846153846154,1.5384615384615385,43.0,11.0,6.666666666666667,6.2,0.6666666666666666,0.6,37.333333333333336,27.2,30.666666666666668,21.0,0.7692307692307693,4.3076923076923075,43.0,11.0,0.4432023079697079,-0.0501146493006084
2021_15_NO_TB,2021,15,2021-12-19,Sunday,TB,NO,0.0,9.0,0,11.5,45.5,1,outdoors,grass,8.666666666666666,7.2,1.0,0.8,33.666666666666664,30.0,25.0,22.8,0.7692307692307693,8.692307692307692,75.0,0.0,-4.666666666666667,-5.4,0.3333333333333333,0.2,17.666666666666668,20.6,22.333333333333332,26.0,0.46153846153846156,1.4615384615384615,75.0,0.0,0.4432023079697079,-0.0501146493006084
2021_15_LV_CLE,2021,15,2021-12-20,Monday,CLE,LV,14.0,16.0,0,-3.0,41.0,0,outdoors,grass,-0.3333333333333333,-2.8,0.6666666666666666,0.6,15.666666666666666,19.0,16.0,21.8,0.5384615384615384,-0.8461538461538461,40.0,8.0,-12.666666666666666,-16.8,0.3333333333333333,0.2,20.0,17.4,32.666666666666664,34.2,0.46153846153846156,-5.923076923076923,40.0,8.0,0.4432023079697079,-0.0501146493006084
2021_15_MIN_CHI,2021,15,2021-12-20,Monday,CHI,MIN,9.0,17.0,0,-7.0,48.0,1,outdoors,grass,-8.0,-5.8,0.3333333333333333,0.2,22.666666666666668,21.6,30.666666666666668,27.4,0.3076923076923077,-7.769230769230769,37.0,8.0,-0.6666666666666666,1.6,0.3333333333333333,0.6,29.666666666666668,30.0,30.333333333333332,28.4,0.46153846153846156,0.8461538461538461,37.0,8.0,0.4432023079697079,-0.0501146493006084
2021_15_SEA_LA,2021,15,2021-12-21,Tuesday,LA,SEA,20.0,10.0,1,7.5,47.0,1,dome,matrixturf,9.666666666666666,-0.8,0.6666666666666666,0.4,31.666666666666668,24.2,22.0,25.0,0.6923076923076923,5.615384615384615,,,8.333333333333334,-0.4,0.6666666666666666,0.4,26.0,18.2,17.666666666666668,18.6,0.38461538461538464,0.7692307692307693,,,0.4432023079697079,-0.0501146493006084
2021_15_WAS_PHI,2021,15,2021-12-21,Tuesday,PHI,WAS,27.0,17.0,1,10.0,39.5,1,outdoors,grass,6.666666666666667,6.8,0.6666666666666666,0.6,26.666666666666668,26.8,20.0,20.0,0.46153846153846156,3.5384615384615383,42.0,7.0,-1.0,2.6,0.6666666666666666,0.8,18.0,22.0,19.0,19.4,0.46153846153846156,-4.461538461538462,42.0,7.0,0.4432023079697079,-0.0501146493006084
2021_16_SF_TEN,2021,16,2021-12-23,Thursday,TEN,SF,20.0,17.0,1,-3.5,45.5,0,outdoors,grass,-3.0,-3.2,0.3333333333333333,0.4,15.333333333333334,16.4,18.333333333333332,19.6,0.6428571428571429,2.0,48.0,7.0,4.666666666666667,8.4,0.6666666666666666,0.8,26.666666666666668,28.8,22.0,20.4,0.5714285714285714,3.2857142857142856,48.0,7.0,0.4593108504398827,-0.000562651664516
2021_16_CLE_GB,2021,16,2021-12-25,Saturday,GB,CLE,24.0,22.0,1,7.5,46.5,0,outdoors,grass,8.0,7.6,1.0,0.8,37.333333333333336,32.0,29.333333333333332,24.4,0.7857142857142857,4.071428571428571,35.0,11.0,-2.0,-8.2,0.3333333333333333,0.4,16.0,13.6,18.0,21.8,0.5,-0.9285714285714286,35.0,11.0,0.4593108504398827,-0.000562651664516
2021_16_IND_ARI,2021,16,2021-12-25,Saturday,ARI,IND,16.0,22.0,0,3.0,48.0,0,closed,grass,-4.666666666666667,-5.6,0.3333333333333333,0.4,22.666666666666668,20.2,27.333333333333332,25.8,0.7142857142857143,6.714285714285714,,,11.333333333333334,13.2,0.6666666666666666,0.8,29.666666666666668,30.6,18.333333333333332,17.4,0.5714285714285714,7.0,,,0.4593108504398827,-0.000562651664516
2021_16_DET_ATL,2021,16,2021-12-26,Sunday,ATL,DET,20.0,16.0,1,7.5,42.5,0,open,fieldturf,-7.666666666666667,-8.2,0.3333333333333333,0.4,19.666666666666668,16.0,27.333333333333332,24.2,0.42857142857142855,-9.0,,,-2.6666666666666665,-2.6,0.6666666666666666,0.4,23.0,18.6,25.666666666666668,21.2,0.14285714285714285,-8.785714285714286,,,0.4593108504398827,-0.000562651664516
2021_16_TB_CAR,2021,16,2021-12-26,Sunday,CAR,TB,6.0,32.0,0,-11.5,44.5,1,outdoors,grass,-16.0,-6.0,0.0,0.2,15.0,20.0,31.0,26.0,0.35714285714285715,-3.0,73.0,8.0,3.3333333333333335,7.4,0.6666666666666666,0.8,21.0,26.2,17.666666666666668,18.8,0.7142857142857143,7.428571428571429,73.0,8.0,0.4593108504398827,-0.000562651664516
2021_16_BAL_CIN,2021,16,2021-12-26,Sunday,CIN,BAL,41.0,21.0,1,7.5,43.0,1,outdoors,fieldturf,-5.666666666666667,6.6,0.3333333333333333,0.6,20.0,26.6,25.666666666666668,20.0,0.5714285714285714,4.714285714285714,52.0,0.0,-1.3333333333333333,1.0,0.0,0.4,23.666666666666668,20.6,25.0,19.6,0.5714285714285714,1.3571428571428572,52.0,0.0,0.4593108504398827,-0.000562651664516
2021_16_LAC_HOU,2021,16,2021-12-26,Sunday,HOU,LAC,41.0,29.0,1,-13.5,46.0,0,closed,astroturf,-12.333333333333334,-7.0,0.3333333333333333,0.4,14.333333333333334,15.8,26.666666666666668,22.8,0.21428571428571427,-11.785714285714286,,,9.666666666666666,3.6,0.6666666666666666,0.6,35.333333333333336,32.0,25.666666666666668,28.4,0.5714285714285714,0.6428571428571429,,,0.4593108504398827,-0.000562651664516
2021_16_LA_MIN,2021,16,2021-12-26,Sunday,MIN,LA,23.0,30.0,0,-3.5,48.5,0,dome,sportturf,4.666666666666667,1.8,0.6666666666666666,0.6,26.666666666666668,28.0,22.0,26.2,0.5,1.3571428571428572,,,15.666666666666666,3.6,1.0,0.6,29.0,25.0,13.333333333333334,21.4,0.7142857142857143,5.928571428571429,,,0.4593108504398827,-0.000562651664516
2021_16_BUF_NE,2021,16,2021-12-26,Sunday,NE,BUF,21.0,33.0,0,1.0,43.5,1,outdoors,fieldturf,5.666666666666667,16.0,0.6666666666666666,0.8,22.333333333333332,27.4,16.666666666666668,11.4,0.6428571428571429,10.0,38.0,13.0,2.3333333333333335,1.2,0.3333333333333333,0.4,22.666666666666668,22.8,20.333333333333332,21.6,0.5714285714285714,10.785714285714286,38.0,13.0,0.4593108504398827,-0.000562651664516
2021_16_JAX_NYJ,2021,16,2021-12-26,Sunday,NYJ,JAX,26.0,21.0,1,2.5,42.5,0,outdoors,fieldturf,-14.333333333333334,-8.6,0.0,0.2,17.0,17.8,31.333333333333332,26.4,0.21428571428571427,-12.714285714285714,47.0,0.0,-21.333333333333332,-18.2,0.0,0.0,7.666666666666667,9.4,29.0,27.6,0.14285714285714285,-12.428571428571429,47.0,0.0,0.4593108504398827,-0.000562651664516
2021_16_NYG_PHI,2021,16,2021-12-26,Sunday,PHI,NYG,34.0,10.0,1,11.0,41.0,1,outdoors,grass,6.333333333333333,9.4,0.6666666666666666,0.8,22.333333333333332,27.4,16.0,18.0,0.5,4.0,53.0,9.0,-14.0,-11.2,0.0,0.2,12.0,11.8,26.0,23.0,0.2857142857142857,-6.642857142857143,53.0,9.0,0.4593108504398827,-0.000562651664516
2021_16_CHI_SEA,2021,16,2021-12-26,Sunday,SEA,CHI,24.0,25.0,0,7.0,41.0,0,outdoors,fieldturf,5.666666666666667,1.0,0.6666666666666666,0.4,24.333333333333332,20.2,18.666666666666668,19.2,0.35714285714285715,0.0,25.0,11.0,-11.333333333333334,-7.0,0.0,0.2,20.333333333333332,18.0,31.666666666666668,25.0,0.2857142857142857,-7.785714285714286,25.0,11.0,0.4593108504398827,-0.000562651664516
2021_16_PIT_KC,2021,16,2021-12-26,Sunday,KC,PIT,36.0,10.0,1,10.5,44.0,0,outdoors,grass,19.333333333333332,19.0,1.0,1.0,34.666666666666664,32.8,15.333333333333334,13.8,0.7142857142857143,6.357142857142857,60.0,22.0,-0.3333333333333333,-7.2,0.6666666666666666,0.4,22.333333333333332,22.8,22.666666666666668,30.0,0.5,-3.142857142857143,60.0,22.0,0.4593108504398827,-0.000562651664516
2021_16_DEN_LV,2021,16,2021-12-26,Sunday,LV,DEN,17.0,13.0,1,-1.0,42.0,1,dome,grass,-13.0,-11.0,0.3333333333333333,0.4,13.333333333333334,17.8,26.333333333333332,28.8,0.5,-5.357142857142857,,,3.3333333333333335,1.6,0.3333333333333333,0.4,19.0,19.6,15.666666666666666,18.0,0.5,3.0,,,0.4593108504398827,-0.000562651664516
2021_16_WAS_DAL,2021,16,2021-12-26,Sunday,DAL,WAS,56.0,14.0,1,10.5,45.5,1,closed,matrixturf,10.666666666666666,3.8,1.0,0.6,25.0,23.4,14.333333333333334,19.6,0.7142857142857143,7.714285714285714,,,-5.0,-1.4,0.3333333333333333,0.6,18.0,19.6,23.0,21.0,0.42857142857142855,-4.857142857142857,,,0.4593108504398827,-0.000562651664516
2021_16_MIA_NO,2021,16,2021-12-27,Monday,NO,MIA,3.0,20.0,0,-3.0,37.5,0,dome,sportturf,6.666666666666667,-3.2,0.6666666666666666,0.4,18.666666666666668,18.2,12.0,21.4,0.5,2.0,,,13.666666666666666,12.0,1.0,1.0,28.0,26.0,14.333333333333334,14.0,0.5,-1.9285714285714286,,,0.4593108504398827,-0.000562651664516
2021_17_LA_BAL,2021,17,2022-01-02,Sunday,BAL,LA,19.0,20.0,0,-7.0,47.0,0,outdoors,grass,-7.666666666666667,-3.6,0.0,0.2,24.333333333333332,21.6,32.0,25.2,0.5333333333333333,-0.06666666666666667,59.0,6.0,8.0,9.2,1.0,0.8,26.666666666666668,29.0,18.666666666666668,19.8,0.7333333333333333,6.0,59.0,6.0,0.4452608376193975,0.0018379046152132
2021_17_ATL_BUF,2021,17,2022-01-02,Sunday,BUF,ATL,29.0,15.0,1,14.0,46.5,0,outdoors,a_turf,7.666666666666667,8.8,0.6666666666666666,0.6,30.333333333333332,26.4,22.666666666666668,17.6,0.6,10.866666666666667,26.0,11.0,-2.0,-2.4,0.6666666666666666,0.6,20.666666666666668,20.0,22.666666666666668,22.4,0.4666666666666667,-8.133333333333333,26.0,11.0,0.4452608376193975,0.0018379046152132
2021_17_NYG_CHI,2021,17,2022-01-02,Sunday,CHI,NYG,29.0,3.0,1,7.0,36.5,0,outdoors,grass,-7.333333333333333,-6.2,0.3333333333333333,0.4,21.333333333333332,20.4,28.666666666666668,26.6,0.3333333333333333,-7.2,25.0,13.0,-18.333333333333332,-12.0,0.0,0.2,12.333333333333334,11.8,30.666666666666668,23.8,0.26666666666666666,-7.8,25.0,13.0,0.4452608376193975,0.0018379046152132
2021_17_KC_CIN,2021,17,2022-01-02,Sunday,CIN,KC,34.0,31.0,1,-3.5,51.0,0,outdoors,fieldturf,7.333333333333333,6.8,0.6666666666666666,0.6,26.333333333333332,28.4,19.0,21.6,0.6,5.733333333333333,33.0,13.0,23.666666666666668,18.8,1.0,1.0,39.333333333333336,31.8,15.666666666666666,13.0,0.7333333333333333,7.666666666666667,33.0,13.0,0.4452608376193975,0.0018379046152132
2021_17_LV_IND,2021,17,2022-01-02,Sunday,IND,LV,20.0,23.0,0,8.5,46.5,0,closed,fieldturf,15.666666666666666,13.2,1.0,0.8,26.666666666666668,30.4,11.0,17.2,0.6,6.933333333333334,,,-11.0,-6.4,0.6666666666666666,0.6,14.0,18.6,25.0,25.0,0.5333333333333333,-4.733333333333333,,,0.4452608376193975,0.0018379046152132
2021_17_JAX_NE,2021,17,2022-01-02,Sunday,NE,JAX,50.0,10.0,1,17.5,42.0,0,outdoors,fieldturf,-6.0,6.0,0.3333333333333333,0.6,17.333333333333332,22.6,23.333333333333332,16.6,0.6,8.533333333333333,46.0,4.0,-13.0,-15.2,0.0,0.0,12.333333333333334,11.6,25.333333333333332,26.8,0.13333333333333333,-11.933333333333334,46.0,4.0,0.4452608376193975,0.0018379046152132
2021_17_TB_NYJ,2021,17,2022-01-02,Sunday,NYJ,TB,24.0,28.0,0,-14.5,48.0,0,outdoors,fieldturf,-7.666666666666667,-6.2,0.3333333333333333,0.4,19.666666666666668,19.6,27.333333333333332,25.8,0.26666666666666666,-11.533333333333333,57.0,9.0,7.666666666666667,8.6,0.6666666666666666,0.8,21.666666666666668,26.6,14.0,18.0,0.7333333333333333,8.666666666666666,57.0,9.0,0.4452608376193975,0.0018379046152132
